"snippet","data_ref","x","y","bar","bar_moment"
"d''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:99:62:63",483.412,15.732,"",""
"cis''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:99:67:68",487.385,15.732,"",""
"cis''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:100:4:5",492.776,15.732,22.0,"21"
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:100:11:12",496.405,15.732,"",""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:100:17:18",499.672,15.732,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:100:23:24",502.657,15.732,"",""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:100:27:28",505.625,15.732,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:100:33:34",509.011,15.732,"",""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:100:39:40",511.44,15.732,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:101:4:5",515.632,15.732,23.0,"22"
"dis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:101:28:29",519.261,15.732,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:101:36:37",522.144,15.732,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:101:63:64",524.745,15.732,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:106:4:5",533.746,15.732,24.0,"23"
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:106:8:9",537.875,15.732,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:106:14:15",542.149,15.732,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:106:18:19",545.778,15.732,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:107:4:5",551.168,15.732,25.0,"24"
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:107:8:9",555.161,15.732,"",""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:107:14:15",559.938,15.732,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:107:20:21",563.589,15.732,"",""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:107:24:25",566.018,15.732,"",""
"cis''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:108:4:5",574.53,15.732,26.0,"25"
"cis''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:108:11:12",578.18,15.732,"",""
"cis''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:108:18:19",582.275,15.732,"",""
"cis''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:108:25:26",586.37,15.732,"",""
