"snippet","data_ref","x","y","tied_data_refs"
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:68:64:65",736.11,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:68:70:71",740.3,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:68:74:75",747.05,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:69:5:6",762.261,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:69:10:11",767.811,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:69:16:17",772.002,15.289,""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:69:30:31",790.104,15.289,""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:69:35:36",794.454,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:69:39:40",798.592,15.289,""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:69:43:44",802.221,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:69:50:51",807.612,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:69:55:56",813.161,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:69:59:60",816.061,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:70:5:6",827.922,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:70:9:10",831.573,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:70:13:14",835.506,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:70:17:18",838.337,15.289,""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:70:21:22",842.731,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:70:25:26",847.577,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:70:31:32",851.768,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:70:35:36",858.518,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:70:44:45",870.379,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:70:48:49",872.808,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:70:52:53",876.45,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:70:56:57",879.982,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:70:60:61",883.274,15.289,""
